True, yes
False, no
False, no
False, no
True, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
True, no
True, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
True, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
True, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
False, no
True, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
True, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
True, yes
False, no
False, yes
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
False, yes
False, no
False, no
True, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
True, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
True, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
True, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
True, yes
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
False, yes
False, no
False, no
False, no
False, no
False, no
